VEHICLE_DATA_HISTORY_ID,VEHICLE_ID,VEHICLE_DATA_ID,BEARING,CURRENT_STOP_SEQUENCE,LATITUDE,LONGITUDE,SPEED,UPDATED_AT,DIRECTION_ID,ROUTE_ID,LABEL,CURRENT_STATUS,STOP_ID,DIRECTION_ID,DIRECTION,ROUTE_ID,DESCRIPTION,FARE_CLASS,LONG_NAME,SHORT_NAME,DIRECTION_ID,DESTINATION_ID,LINE_ID,COLOR,TEXT_COLOR,STATUS_ID,STATUS,STOP_ID,NAME,ADDRESS,DESCRIPTION,LATITUDE,LONGITUDE,MUNICIPALITY_ID,AT_STREET,ON_STREET,MUNICIPALITY_ID,MUNICIPALITY,STREET_ID,STREET,STREET_ID,STREET,LINE_ID,LONG_NAME,SHORT_NAME,COLOR,TEXT_COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR
"317","y0878","2344","120","8","42.4409713745","-70.9671478271","None","2019-08-16 02:27:55","2","442","0878","2","4709","2","0","442","Local Bus","Local Bus","Marblehead - Wonderland via Humphrey Street","442","None","None","line-441442448449","8","9","2","IN_TRANSIT_TO","4709","Point of Pines","None","None","42.440343","-70.967824","14","None","None","14","Revere","None","None","None","None","line-441442448449","Marblehead - Wonderland or Downtown Crossing","441/442/448/449","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"2","1804","2029","83","8","42.2834815979","-71.3601379395","25.0","2019-08-16 02:27:36","1","CR-Worcester","1804","2","Natick Center","1","1","CR-Worcester","Commuter Rail","Commuter Rail","Framingham/Worcester Line","None","None","None","line-Worcester","7","2","2","IN_TRANSIT_TO","Natick Center","Natick Center","None","Natick Center - Commuter Rail","42.285719","-71.347133","75","None","None","75","Natick","None","None","None","None","line-Worcester","Framingham/Worcester Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"268","B-545F37E6","2295","105","1","42.3611488342","-71.0620803833","None","2019-08-16 02:27:26","1","Blue","0745","1","70038","1","1","Blue","Rapid Transit","Rapid Transit","Blue Line","None","None","None","line-Blue","5","2","1","STOPPED_AT","70038","Bowdoin","None","Bowdoin - Blue Line - Wonderland","42.361365","-71.062037","1","None","None","1","Boston","None","None","None","None","line-Blue","Blue Line","None","5","2","5","003DA5","2","FFFFFF","5","003DA5","2","FFFFFF"
"289","y0696","2316","315","33","42.4828605652","-71.0666046143","None","2019-08-16 02:27:55","2","137","0696","2","9243","2","0","137","Local Bus","Local Bus","Reading Depot - Malden Center via North Avenue","137","None","None","line-136137","8","9","2","IN_TRANSIT_TO","9243","Main St @ Walton Pl","None","None","42.484284","-71.067731","40","None","None","40","Wakefield","None","None","None","None","line-136137","Reading Depot - Malden Center","136/137","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"182","y1917","2209","193","9","42.3854637146","-71.0879974365","None","2019-08-16 02:27:53","2","80","1917","2","2394","2","0","80","Local Bus","Local Bus","Arlington Center - Lechmere","80","None","None","line-80","8","9","2","IN_TRANSIT_TO","2394","Pearl St @ Cross St","None","None","42.38578","-71.088","25","None","None","25","Somerville","None","None","None","None","line-80","Arlington Center - Lechmere","80","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"185","O-545F320B","2212","40","70","42.3441810608","-71.080039978","None","2019-08-16 02:27:41","1","Orange","1304","3","70015","1","1","Orange","Rapid Transit","Rapid Transit","Orange Line","None","None","None","line-Orange","3","2","3","INCOMING_AT","70015","Back Bay","None","Back Bay - Orange Line - Oak Grove","42.34735","-71.075727","1","None","None","1","Boston","None","None","None","None","line-Orange","Orange Line","None","3","2","3","ED8B00","2","FFFFFF","3","ED8B00","2","FFFFFF"
"152","y1826","2179","126","16","42.3348503113","-71.0884246826","None","2019-08-16 02:27:55","2","8","1826","2","1226","2","0","8","Local Bus","Local Bus","Harbor Point/UMass - Kenmore","8","None","None","line-8","8","9","2","IN_TRANSIT_TO","1226","Tremont St @ Ruggles St","None","None","42.334793","-71.088549","1","None","None","1","Boston","None","None","None","None","line-8","Harbor Point/UMass - Kenmore","8","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"86","1506","2113","107","15","42.3466682434","-71.0643081665","10.0","2019-08-16 02:27:35","1","CR-Worcester","1506","2","South Station","1","1","CR-Worcester","Commuter Rail","Commuter Rail","Framingham/Worcester Line","None","None","None","line-Worcester","7","2","2","IN_TRANSIT_TO","South Station","South Station","None","South Station - Commuter Rail","42.351763","-71.054797","1","None","None","1","Boston","None","None","None","None","line-Worcester","Framingham/Worcester Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"69","y1880","2096","135","5","42.3296318054","-71.0862808228","None","2019-08-16 02:27:49","2","15","1880","2","11259","2","0","15","Key Bus","Local Bus","Kane Square - Ruggles","15","None","None","line-15","8","9","2","IN_TRANSIT_TO","11259","Malcolm X Blvd @ Shawmut Ave","None","None","42.329483","-71.086203","1","None","None","1","Boston","None","None","None","None","line-15","Kane Square - Ruggles","15","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"267","G-10110","2294","225","220","42.3506507874","-71.1304702759","None","2019-08-16 02:27:23","2","Green-B","3716-3853","1","70131","2","0","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","1","STOPPED_AT","70131","Harvard Avenue","None","Harvard Avenue - Green Line - (B) Boston College","42.350602","-71.130727","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"183","R-545F37EA","2210","85","1","42.3961791992","-71.1405410767","None","2019-08-16 02:27:18","2","Red","1874","1","Alewife-02","2","0","Red","Rapid Transit","Rapid Transit","Red Line","None","None","None","line-Red","1","2","1","STOPPED_AT","Alewife-02","Alewife","None","Alewife - Red Line - Track 2","42.395428","-71.142483","8","None","None","8","Cambridge","None","None","None","None","line-Red","Red Line","None","1","2","1","DA291C","2","FFFFFF","1","DA291C","2","FFFFFF"
"132","1641","2159","1","2","42.3892402649","-71.0766906738","14.0","2019-08-16 02:27:11","2","CR-Newburyport","1641","2","Chelsea","2","0","CR-Newburyport","Commuter Rail","Commuter Rail","Newburyport/Rockport Line","None","None","None","line-Newburyport","7","2","2","IN_TRANSIT_TO","Chelsea","Chelsea","None","Chelsea - Commuter Rail","42.395689","-71.034281","18","None","None","18","Chelsea","None","None","None","None","line-Newburyport","Newburyport/Rockport Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"179","1649","2206","321","8","42.6315002441","-71.3118362427","10.0","2019-08-16 02:27:24","2","CR-Lowell","1649","2","Lowell","2","0","CR-Lowell","Commuter Rail","Commuter Rail","Lowell Line","None","None","None","line-Lowell","7","2","2","IN_TRANSIT_TO","Lowell","Lowell","None","Lowell - Commuter Rail","42.63535","-71.314543","78","None","None","78","Lowell","None","None","None","None","line-Lowell","Lowell Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"108","y0773","2135","144","59","42.5634918213","-70.9339447021","None","2019-08-16 02:27:53","2","435","0773","2","4651","2","0","435","Local Bus","Local Bus","Liberty Tree Mall - Central Square, Lynn or Neptune Towers via Peabody Square","435","None","None","line-434435436","8","9","2","IN_TRANSIT_TO","4651","High St @ Gould St","None","None","42.563317","-70.933826","12","None","None","12","Danvers","None","None","None","None","line-434435436","Liberty Tree Mall or Peabody - Haymarket, Lynn, or Neptune Towers","434/435/436","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"266","y1857","2293","184","17","42.3036727905","-71.0851821899","None","2019-08-16 02:27:55","2","22","1857","2","415","2","0","22","Key Bus","Local Bus","Ashmont - Ruggles via Jackson Square","22","None","None","line-22","8","9","2","IN_TRANSIT_TO","415","Blue Hill Ave opp Columbia Rd - Franklin Park Zoo","None","None","42.303293","-71.08537","1","None","None","1","Boston","None","None","None","None","line-22","Ashmont - Ruggles via Jackson Square","22","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"356","y1128","2383","334","6","42.3861885071","-71.022567749","None","2019-08-16 02:27:53","2","743","1128","2","74637","2","0","743","Key Bus","Rapid Transit","Chelsea - South Station","SL3","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","74637","Eastern Avenue","None","Eastern Avenue - Silver Line - SL3 Chelsea","42.388476","-71.023829","18","None","None","18","Chelsea","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"248","y1881","2275","225","1","42.3005714417","-71.1133728027","None","2019-08-16 02:27:47","2","16","1881","2","875","2","0","16","Local Bus","Local Bus","Forest Hills - Andrew or UMass","16","None","None","line-16","8","9","2","IN_TRANSIT_TO","875","Forest Hills","None","Forest Hills - Lower Busway","42.300479","-71.113634","1","None","None","1","Boston","None","None","None","None","line-16","Forest Hills - Andrew or UMass","16","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"338","y1685","2365","0","1","42.3001976013","-71.113609314","None","2019-08-16 02:27:22","1","42","1685","2","875","1","1","42","Local Bus","Local Bus","Forest Hills - Dudley","42","None","None","line-42","8","9","2","IN_TRANSIT_TO","875","Forest Hills","None","Forest Hills - Lower Busway","42.300479","-71.113634","1","None","None","1","Boston","None","None","None","None","line-42","Forest Hills - Dudley","42","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"90","y1812","2117","270","39","42.3382225037","-71.0310134888","None","2019-08-16 02:27:55","2","10","1812","2","33","2","0","10","Local Bus","Local Bus","City Point - Copley via Boston Medical Center","10","None","None","line-510","8","9","2","IN_TRANSIT_TO","33","City Point Bus Terminal","None","None","42.338581","-71.031898","1","None","400","1","Boston","400","Busway","None","None","line-510","City Point - Copley or McCormack Housing","5/10","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"6","y1816","2033","139","1","42.3169937134","-71.0401306152","None","2019-08-16 02:27:53","2","8","1816","2","111","2","0","8","Local Bus","Local Bus","Harbor Point/UMass - Kenmore","8","None","None","line-8","8","9","2","IN_TRANSIT_TO","111","Mt Vernon St @ South Point Dr","None","None","42.317184","-71.040238","1","None","500","1","Boston","500","Mount Vernon Street","None","None","line-8","Harbor Point/UMass - Kenmore","8","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"104","y0852","2131","270","3","42.4186096191","-70.9963912964","None","2019-08-16 02:27:55","1","116","0852","2","5701","1","1","116","Key Bus","Local Bus","Wonderland - Maverick via Revere Street","116","None","None","line-114116117","8","9","2","IN_TRANSIT_TO","5701","Revere St @ Bosson St","None","None","42.418573","-70.995974","14","None","None","14","Revere","None","None","None","None","line-114116117","Wonderland or Chelsea - Maverick","114/116/117","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"122","y1407","2149","0","1","42.3731231689","-71.1209564209","None","2019-08-16 02:27:53","1","77","1407","2","20762","1","1","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","20762","Harvard","None","Harvard - Lower Busway","42.373362","-71.118956","8","None","369","8","Cambridge","369","Harvard Busway","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"142","y0680","2169","90","1","42.3731231689","-71.1223373413","None","2019-08-16 02:27:04","2","78","0680","2","20762","2","0","78","Local Bus","Local Bus","Arlmont Village - Harvard","78","None","None","line-7884","8","9","2","IN_TRANSIT_TO","20762","Harvard","None","Harvard - Lower Busway","42.373362","-71.118956","8","None","369","8","Cambridge","369","Harvard Busway","None","None","line-7884","Arlmont Village - Harvard or Alewife","78/84","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"324","y0660","2351","315","1","42.3726806641","-71.1227493286","None","2019-08-16 02:27:06","1","96","0660","2","20762","1","1","96","Local Bus","Local Bus","Medford Square - Harvard","96","None","None","line-96","8","9","2","IN_TRANSIT_TO","20762","Harvard","None","Harvard - Lower Busway","42.373362","-71.118956","8","None","369","8","Cambridge","369","Harvard Busway","None","None","line-96","Medford Square - Harvard","96","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"81","y1864","2108","73","9","42.3500099182","-71.0774917603","None","2019-08-16 02:27:52","1","55","1864","2","175","1","1","55","Local Bus","Local Bus","Jersey Street & Queensberry Street - Downtown Boston","55","None","None","line-55","8","9","2","IN_TRANSIT_TO","175","Boylston St @ Dartmouth St","None","None","42.350011","-71.077432","1","None","None","1","Boston","None","None","None","None","line-55","Jersey Street & Queensberry Street - Downtown Boston","55","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"260","y1838","2287","0","15","42.3477172852","-71.0880279541","None","2019-08-16 02:27:54","1","1","1838","2","79","1","1","1","Key Bus","Local Bus","Harvard - Dudley via Massachusetts Avenue","1","None","None","line-1701","8","9","2","IN_TRANSIT_TO","79","Massachusetts Ave @ Newbury St","None","None","42.347937","-71.088146","1","None","None","1","Boston","None","None","None","None","line-1701","Harvard or Central Square - Boston Medical Center or Dudley via Massachusetts Avenue","1/CT1","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"188","y0613","2215","328","1","42.3980674744","-71.1237411499","None","2019-08-16 02:27:54","1","77","0613","2","7922","1","1","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","7922","Arlington Heights Busway","None","None","42.424903","-71.184975","23","None","None","23","Arlington","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"3","y1869","2030","90","1","42.3491210938","-71.0954818726","None","2019-08-16 02:26:15","2","57","1869","2","899","2","0","57","Key Bus","Local Bus","Watertown Yard - Kenmore","57","None","None","line-5757A","8","9","2","IN_TRANSIT_TO","899","Kenmore","None","Kenmore - Busway","42.348927","-71.09583","1","None","None","1","Boston","None","None","None","None","line-5757A","Watertown Yard or Oak Square - Kenmore","57/57A","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"165","y1875","2192","129","28","42.2887039185","-71.0664138794","None","2019-08-16 02:27:53","2","23","1875","2","428","2","0","23","Key Bus","Local Bus","Ashmont - Ruggles via Washington Street","23","None","None","line-23","8","9","2","IN_TRANSIT_TO","428","Talbot Ave @ Welles Ave","None","None","42.288962","-71.066969","1","None","None","1","Boston","None","None","None","None","line-23","Ashmont - Ruggles via Washington Street","23","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"54","y1740","2081","0","13","42.3166389465","-71.082901001","None","2019-08-16 02:27:52","2","23","1740","2","407","2","0","23","Key Bus","Local Bus","Ashmont - Ruggles via Washington Street","23","None","None","line-23","8","9","2","IN_TRANSIT_TO","407","Warren St @ Townsend St","None","None","42.316227","-71.083032","1","None","205","1","Boston","205","Warren Street","None","None","line-23","Ashmont - Ruggles via Washington Street","23","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"91","y1257","2118","325","2","42.2674560547","-71.0933761597","None","2019-08-16 02:27:54","2","28","1257","2","1722","2","0","28","Key Bus","Local Bus","Mattapan - Ruggles","28","None","None","line-28","8","9","2","IN_TRANSIT_TO","1722","1624 Blue Hill Ave @ Mattapan Sq","None","None","42.268802","-71.093523","1","None","None","1","Boston","None","None","None","None","line-28","Mattapan - Ruggles","28","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"57","1632","2084","47","1","42.5538482666","-71.8476409912","None","2019-08-16 02:27:25","1","CR-Fitchburg","1632","1","Wachusett","1","1","CR-Fitchburg","Commuter Rail","Commuter Rail","Fitchburg Line","None","None","None","line-Fitchburg","7","2","1","STOPPED_AT","Wachusett","Wachusett","None","Wachusett - Commuter Rail","42.553477","-71.848488","67","None","None","67","Fitchburg","None","None","None","None","line-Fitchburg","Fitchburg Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"124","y1739","2151","270","1","42.2997398376","-71.0623168945","None","2019-08-16 02:27:41","2","15","1739","2","323","2","0","15","Key Bus","Local Bus","Kane Square - Ruggles","15","None","None","line-15","8","9","2","IN_TRANSIT_TO","323","Fields Corner","None","Fields Corner - Busway","42.299807","-71.062219","1","None","None","1","Boston","None","None","None","None","line-15","Kane Square - Ruggles","15","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"178","y0904","2205","225","1","42.2999992371","-71.061416626","None","2019-08-16 02:27:28","1","201","0904","2","323","1","1","201","Local Bus","Local Bus","Fields Corner Loop via Neponset Ave","201","None","None","line-201202","8","9","2","IN_TRANSIT_TO","323","Fields Corner","None","Fields Corner - Busway","42.299807","-71.062219","1","None","None","1","Boston","None","None","None","None","line-201202","Fields Corner Loop","201/202","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"48","y0698","2075","0","2","42.365146637","-71.0582962036","None","2019-08-16 02:27:55","2","111","0698","2","2832","2","0","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","2832","N Washington St @ Thacher St","None","None","42.365195","-71.058265","1","None","None","1","Boston","None","None","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"49","y1417","2076","340","2","42.3641738892","-71.0579528809","None","2019-08-16 02:27:55","2","93","1417","2","2832","2","0","93","Local Bus","Local Bus","Sullivan - Downtown Boston","93","None","None","line-93","8","9","2","IN_TRANSIT_TO","2832","N Washington St @ Thacher St","None","None","42.365195","-71.058265","1","None","None","1","Boston","None","None","None","None","line-93","Sullivan - Downtown Boston","93","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"80","y1760","2107","281","1","42.3481750488","-71.1015625","None","2019-08-16 02:27:54","1","66","1760","2","22549","1","1","66","Key Bus","Local Bus","Harvard - Dudley via Allston","66","None","None","line-66","8","9","2","IN_TRANSIT_TO","22549","Harvard Sq @ Garden St - Dawes Island","None","None","42.375302","-71.119237","8","None","None","8","Cambridge","None","None","None","None","line-66","Harvard - Dudley via Allston","66","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"129","y0730","2156","180","22","42.375453949","-71.1190490723","None","2019-08-16 02:27:18","1","86","0730","2","22549","1","1","86","Local Bus","Local Bus","Sullivan - Reservoir","86","None","None","line-86","8","9","2","IN_TRANSIT_TO","22549","Harvard Sq @ Garden St - Dawes Island","None","None","42.375302","-71.119237","8","None","None","8","Cambridge","None","None","None","None","line-86","Sullivan - Reservoir","86","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"166","y1425","2193","0","11","42.4154548645","-71.1527862549","None","2019-08-16 02:27:46","2","350","1425","2","1656","2","0","350","Local Bus","Local Bus","North Burlington - Alewife","350","None","None","line-350351","8","9","2","IN_TRANSIT_TO","1656","Mystic St @ Garden St","None","None","42.418301","-71.151004","23","None","None","23","Arlington","None","None","None","None","line-350351","North Burlington or Bedford Woods - Alewife","350/351","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"291","y1828","2318","26","25","42.3265762329","-71.062210083","None","2019-08-16 02:27:50","1","16","1828","2","29051","1","1","16","Local Bus","Local Bus","Forest Hills - Andrew or UMass","16","None","None","line-16","8","9","2","IN_TRANSIT_TO","29051","South Bay Mall @ Office Max","None","None","42.327428","-71.06158","1","None","None","1","Boston","None","None","None","None","line-16","Forest Hills - Andrew or UMass","16","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"173","y1788","2200","194","8","42.3385276794","-71.0355072021","None","2019-08-16 02:27:53","2","7","1788","2","885","2","0","7","Local Bus","Local Bus","City Point - Downtown Boston","7","None","None","line-7","8","9","2","IN_TRANSIT_TO","885","Summer St @ E 1st St","None","None","42.338215","-71.035547","1","None","None","1","Boston","None","None","None","None","line-7","City Point - Downtown Boston","7","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"38","G-10043","2065","60","580","42.3515701294","-71.0716705322","None","2019-08-16 02:27:31","1","Green-E","3883-3699","1","70156","1","1","Green-E","Rapid Transit","Rapid Transit","Green Line E","E","None","None","line-Green","4","2","1","STOPPED_AT","70156","Arlington","None","Arlington - Green Line - Park Street & North","42.351902","-71.070893","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"60","G-10063","2087","60","580","42.3499717712","-71.0774765015","None","2019-08-16 02:27:21","1","Green-B","3661-3856","3","70156","1","1","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","3","INCOMING_AT","70156","Arlington","None","Arlington - Green Line - Park Street & North","42.351902","-71.070893","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"94","y1860","2121","198","12","42.3224983215","-71.0848083496","None","2019-08-16 02:27:55","2","44","1860","2","1341","2","0","44","Local Bus","Local Bus","Jackson Square - Ruggles","44","None","None","line-44","8","9","2","IN_TRANSIT_TO","1341","Walnut Ave @ Rockland St","None","None","42.322356","-71.085003","1","None","None","1","Boston","None","None","None","None","line-44","Jackson Square - Ruggles","44","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"217","y1913","2244","79","7","42.4210472107","-71.1388626099","None","2019-08-16 02:27:54","1","80","1913","2","2368","1","1","80","Local Bus","Local Bus","Arlington Center - Lechmere","80","None","None","line-80","8","9","2","IN_TRANSIT_TO","2368","High St @ Monument St","None","None","42.421009","-71.138772","11","None","None","11","Medford","None","None","None","None","line-80","Arlington Center - Lechmere","80","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"321","O-545F37F3","2348","210","190","42.3012199402","-71.1138381958","None","2019-08-16 02:16:09","2","Orange","1308","1","Forest Hills-02","2","0","Orange","Rapid Transit","Rapid Transit","Orange Line","None","None","None","line-Orange","3","2","1","STOPPED_AT","Forest Hills-02","Forest Hills","None","Forest Hills - Orange Line - Track 2","42.300635","-71.114009","1","None","None","1","Boston","None","None","None","None","line-Orange","Orange Line","None","3","2","3","ED8B00","2","FFFFFF","3","ED8B00","2","FFFFFF"
"112","G-10279","2139","225","400","42.3395195007","-71.1349029541","None","2019-08-16 02:27:49","2","Green-C","3705-3865","1","70229","2","0","Green-C","Rapid Transit","Rapid Transit","Green Line C","C","None","None","line-Green","4","2","1","STOPPED_AT","70229","Washington Square","None","Washington Square - Green Line - (C) Cleveland Circle","42.339471","-71.135139","15","None","None","15","Brookline","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
